NCBI GeneID	Symbol	Chromosomes	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop
124905479	LOC124905479	15	NW_021160017.1	2574908	2586229
124905479	LOC124905479	15	NC_060939.1	19334250	19345569
124905482	LOC124905482	15	NW_021160017.1	4217555	4226049
124905509	LOC124905509	15	NW_021160017.1	2835922	2837442
124905529	LOC124905529	15	NW_021160018.1	330619	331956
124905537	LOC124905537	21	NW_021160023.1	99049	100773
124905537	LOC124905537	21	NC_060945.1	2774026	2775718
124905539	LOC124905539	22	NW_021160026.1	83979	84482
124905540	LOC124905540	22	NW_021160026.1	78281	84626
124905553	LOC124905553	1	NW_025791756.1	545401	568535
124905556	LOC124905556	1	NW_025791756.1	713963	714554
124905556	LOC124905556	1	NC_060925.1	16306982	16308325
124905557	LOC124905557	1	NW_025791756.1	567488	569012
124905558	LOC124905558	1	NW_025791756.1	366657	428849
124905564	LOC124905564	1	NT_187366.1	4611	32450
124905564	LOC124905564	1	NW_025791756.1	1011165	1078016
124905564	LOC124905564	1	NC_060925.1	16156910	16241033
124905565	LOC124905565	1	NW_025791756.1	1093849	1113782
124905566	LOC124905566	1	NW_025791756.1	1140386	1140956
124905596	LOC124905596	5	NW_025791777.1	1289486	1302528
124905613	LOC124905613	Y	NW_025791821.1	427941	430726
124905614	LOC124905614	Y	NW_025791821.1	488817	491602
124905614	LOC124905614	Y	NC_060948.1	9227720	9230484
124905615	LOC124905615	Y	NC_060948.1	9126308	9129072
124905616	LOC124905616	Y	NC_060948.1	9288581	9291345
124905617	LOC124905617	Y	NC_060948.1	9735051	9737815
124905618	LOC124905618	Y	NW_025791821.1	529396	532163
124905618	LOC124905618	Y	NC_060948.1	9268266	9271048
124905619	LOC124905619	Y	NW_025791821.1	610612	613379
124905619	LOC124905619	Y	NC_060948.1	9694466	9697230
124905620	LOC124905620	Y	NC_060948.1	9714753	9717518
124905621	LOC124905621	Y	NC_060948.1	9308861	9311625
124905623	LOC124905623	Y	NW_025791821.1	671476	674243
124905624	LOC124905624	Y	NW_025791821.1	326560	329327
124905624	LOC124905624	Y	NC_060948.1	9065489	9068253
124905625	LOC124905625	Y	NW_025791821.1	367111	369878
124905625	LOC124905625	Y	NC_060948.1	9106031	9108795
124905626	LOC124905626	Y	NW_025791821.1	346842	349609
124905627	LOC124905627	Y	NW_025791821.1	590327	593090
124905627	LOC124905627	Y	NC_060948.1	9674168	9676950
124905628	LOC124905628	Y	NW_025791821.1	407667	410434
124905628	LOC124905628	Y	NC_060948.1	9146591	9149355
124905629	LOC124905629	Y	NW_025791821.1	448239	451006
124905651	LOC124905651	19	NW_003571061.2	191860	195482
124905662	LOC124905662	1	NC_060925.1	103575076	103611298
124905664	LOC124905664	1	NC_060925.1	103656676	103662915
124905666	LOC124905666	1	NC_060925.1	103692660	103701695
124905668	LOC124905668	1	NC_060925.1	103724559	103733595
124905677	LOC124905677	1	NC_060925.1	144260020	144281667
124905679	LOC124905679	1	NC_060925.1	151335643	151358814
124905682	LOC124905682	1	NC_060925.1	223217398	223225115
124905687	LOC124905687	1	NC_060925.1	1700450	1721288
124905693	LOC124905693	1	NC_060925.1	16133239	16133748
124905703	LOC124905703	1	NC_060925.1	19176169	19180165
124905733	LOC124905733	1	NC_060925.1	146347638	146362036
124905738	LOC124905738	1	NC_060925.1	148916665	148918012
124905743	LOC124905743	1	NC_060925.1	160885753	160893733
124905938	LOC124905938	2	NC_000002.12	91442056	91444101
124905938	LOC124905938	2	NC_060926.1	89818292	89820337
124905939	LOC124905939	2	NC_060926.1	89881073	89883118
124905943	LOC124905943	2	NC_060926.1	94971614	94982563
124905945	LOC124905945	2	NC_060926.1	110444710	110445682
124905946	LOC124905946	2	NC_060926.1	110770544	110771516
124905947	LOC124905947	2	NC_060926.1	132473220	132474221
124905948	LOC124905948	2	NC_000002.12	132412389	132417044
124905948	LOC124905948	2	NC_060926.1	132850718	132855367
124905955	LOC124905955	2	NC_000002.12	107533820	107539559
124905955	LOC124905955	2	NC_060926.1	107995380	108001203
124905962	LOC124905962	2	NC_000002.12	416612	424248
124905962	LOC124905962	2	NC_060926.1	407077	422150
124905964	LOC124905964	2	NC_060926.1	905093	910843
124905976	LOC124905976	2	NC_000002.12	15782511	15786578
124905976	LOC124905976	2	NC_060926.1	15814133	15818198
124905977	LOC124905977	2	NC_000002.12	19622835	19705164
124905977	LOC124905977	2	NC_060926.1	19656204	19738526
124906005	LOC124906005	2	NC_000002.12	49563388	49659056
124906005	LOC124906005	2	NC_060926.1	49559378	49655081
124906010	LOC124906010	2	NC_000002.12	60402169	60439819
124906010	LOC124906010	2	NC_060926.1	60407911	60445623
124906014	LOC124906014	2	NC_060926.1	63848653	63849405
124906039	LOC124906039	2	NC_060926.1	90112212	90147895
124906086	LOC124906086	2	NC_000002.12	165793586	165803756
124906086	LOC124906086	2	NC_060926.1	166252252	166267495
124906092	LOC124906092	2	NC_000002.12	171122206	171143505
124906092	LOC124906092	2	NC_060926.1	171599355	171632687
124906236	LOC124906236	3	NC_000003.12	49316652	49319062
124906236	LOC124906236	3	NC_060927.1	49342122	49348065
124906241	LOC124906241	3	NC_060927.1	53078980	53081029
124906252	LOC124906252	3	NC_000003.12	160031862	160039059
124906252	LOC124906252	3	NC_060927.1	162806494	162814993
124906255	LOC124906255	3	NC_000003.12	196969133	196971811
124906255	LOC124906255	3	NC_060927.1	199695346	199696849
124906262	LOC124906262	3	NC_000003.12	101676445	101703773
124906262	LOC124906262	3	NC_060927.1	104399476	104411563
124906280	LOC124906280	3	NC_000003.12	126432796	126434182
124906280	LOC124906280	3	NC_060927.1	129165350	129166736
124906326	LOC124906326	3	NC_060927.1	198719231	198720668
124906397	LOC124906397	4	NC_060928.1	7021112	7025333
124906399	LOC124906399	4	NC_060928.1	9250780	9252372
124906400	LOC124906400	4	NC_060928.1	9174798	9176390
124906401	LOC124906401	4	NC_060928.1	9336191	9337783
124906402	LOC124906402	4	NC_060928.1	9340937	9342529
124906403	LOC124906403	4	NC_060928.1	9331227	9333041
124906405	LOC124906405	4	NC_060928.1	9307716	9309308
124906406	LOC124906406	4	NC_060928.1	9269537	9273411
124906408	LOC124906408	4	NC_060928.1	9316989	9319690
124906409	LOC124906409	4	NC_060928.1	9326481	9329182
124906410	LOC124906410	4	NC_060928.1	9160554	9162146
124906411	LOC124906411	4	NC_060928.1	9155804	9157396
124906412	LOC124906412	4	NC_060928.1	9321953	9323545
124906415	LOC124906415	4	NC_060928.1	9146303	9147895
124906416	LOC124906416	4	NC_060928.1	9312244	9314125
124906437	LOC124906437	4	NC_060928.1	111890775	111911410
124906470	LOC124906470	5	NC_060929.1	181999851	182017623
124906475	LOC124906475	5	NC_060929.1	17485280	17485876
124906476	LOC124906476	5	NC_060929.1	17488714	17489310
124906477	LOC124906477	5	NC_060929.1	17492148	17492744
124906478	LOC124906478	5	NC_060929.1	17495582	17496178
124906479	LOC124906479	5	NC_060929.1	17499016	17499612
124906480	LOC124906480	5	NC_060929.1	17502450	17503046
124906481	LOC124906481	5	NC_060929.1	17505884	17506480
124906482	LOC124906482	5	NC_060929.1	17509318	17509914
124906483	LOC124906483	5	NC_060929.1	17512752	17513348
124906484	LOC124906484	5	NC_060929.1	17516186	17516782
124906485	LOC124906485	5	NC_060929.1	17519620	17520216
124906486	LOC124906486	5	NC_060929.1	17526488	17527084
124906487	LOC124906487	5	NC_060929.1	17523054	17523650
124906488	LOC124906488	5	NC_060929.1	17529922	17530518
124906489	LOC124906489	5	NC_060929.1	17533356	17533952
124906490	LOC124906490	5	NC_060929.1	17536790	17537386
124906491	LOC124906491	5	NC_060929.1	17540224	17540820
124906492	LOC124906492	5	NC_060929.1	21547149	21553737
124906493	LOC124906493	5	NC_060929.1	21567443	21574031
124906494	LOC124906494	5	NC_060929.1	21484886	21508688
124906495	LOC124906495	5	NC_060929.1	34369767	34377012
124906496	LOC124906496	5	NC_060929.1	34308441	34315684
124906497	LOC124906497	5	NC_060929.1	34331783	34336123
124906498	LOC124906498	5	NC_060929.1	34410675	34417851
124906507	LOC124906507	5	NC_060929.1	71714628	71718357
124906516	LOC124906516	5	NC_060929.1	73587481	73601855
124906517	LOC124906517	5	NC_060929.1	97349059	97436029
124906547	LOC124906547	6	NC_060930.1	171778631	171806535
124906578	LOC124906578	6	NC_060930.1	158616685	158623092
124906582	LOC124906582	6	NC_060930.1	220544	229149
124906588	LOC124906588	7	NC_060931.1	64970901	64972744
124906590	LOC124906590	7	NC_060931.1	64958285	64960118
124906593	LOC124906593	7	NC_060931.1	64969078	64970754
124906596	LOC124906596	7	NC_060931.1	64960205	64960980
124906597	LOC124906597	7	NC_060931.1	64967399	64968197
124906602	LOC124906602	7	NC_060931.1	76453142	76617477
124906603	LOC124906603	7	NC_060931.1	76622559	76632621
124906620	LOC124906620	7	NC_060931.1	158130272	158135405
124906621	LOC124906621	7	NC_060931.1	159051145	159052062
124906625	LOC124906625	7	NC_060931.1	45236988	45240764
124906629	LOC124906629	7	NC_060931.1	56548641	56550432
124906633	LOC124906633	7	NC_060931.1	57058331	57059263
124906635	LOC124906635	7	NC_060931.1	57056431	57062854
124906636	LOC124906636	7	NC_060931.1	57128429	57181401
124906647	LOC124906647	7	NC_060931.1	102224428	102250466
124906649	LOC124906649	7	NC_060931.1	130920272	130926079
124906654	LOC124906654	7	NC_060931.1	363030	369877
124906655	LOC124906655	7	NC_060931.1	68886	70349
124906661	LOC124906661	7	NC_060931.1	4711064	4716621
124906663	LOC124906663	7	NC_060931.1	32951230	32963929
124906668	LOC124906668	7	NC_060931.1	57059262	57059825
124906670	LOC124906670	7	NC_060931.1	57048176	57048947
124906671	LOC124906671	7	NC_060931.1	57046439	57047155
124906672	LOC124906672	7	NC_060931.1	57044592	57045275
124906674	LOC124906674	7	NC_060931.1	57045395	57046229
124906675	LOC124906675	7	NC_060931.1	57043554	57044394
124906676	LOC124906676	7	NC_060931.1	57047462	57048159
124906684	LOC124906684	8	NC_060932.1	86253209	86254165
124906687	LOC124906687	8	NC_060932.1	86437630	86438642
124906688	LOC124906688	8	NC_060932.1	86425440	86426452
124906689	LOC124906689	8	NC_060932.1	86301965	86302921
124906690	LOC124906690	8	NC_060932.1	86107066	86108022
124906691	LOC124906691	8	NC_060932.1	54842848	54844888
124906694	LOC124906694	8	NC_060932.1	86143634	86145523
124906697	LOC124906697	8	NC_060932.1	86192256	86194283
124906699	LOC124906699	8	NC_060932.1	86228825	86230852
124906701	LOC124906701	8	NC_060932.1	86265397	86267424
124906702	LOC124906702	8	NC_060932.1	86412179	86414262
124906703	LOC124906703	8	NC_060932.1	86485319	86487346
124906704	LOC124906704	8	NC_060932.1	86497511	86499538
124906705	LOC124906705	8	NC_060932.1	86509700	86511727
124906706	LOC124906706	8	NC_060932.1	86531066	86533093
124906707	LOC124906707	8	NC_060932.1	86567640	86569667
124906708	LOC124906708	8	NC_060932.1	86579833	86581860
124906709	LOC124906709	8	NC_060932.1	86692196	86694223
124906710	LOC124906710	8	NC_060932.1	86847248	86849275
124906711	LOC124906711	8	NC_060932.1	86895730	86897619
124906716	LOC124906716	8	NC_060932.1	7291563	7294573
124906717	LOC124906717	8	NC_060932.1	7306870	7309880
124906718	LOC124906718	8	NC_060932.1	7368373	7496988
124906721	LOC124906721	8	NC_060932.1	7322170	7325180
124906723	LOC124906723	8			
124906729	LOC124906729	8	NC_060932.1	8058298	8061522
124906734	LOC124906734	8	NC_060932.1	12227970	12351652
124906737	LOC124906737	8	NC_060932.1	12465092	12470866
124906740	LOC124906740	8	NC_060932.1	12727421	12745560
124906741	LOC124906741	8	NC_060932.1	12534420	12550099
124906743	LOC124906743	8	NC_060932.1	12498207	12502233
124906744	LOC124906744	8	NC_060932.1	12567957	12569228
124906746	LOC124906746	8	NC_060932.1	12522997	12528029
124906747	LOC124906747	8	NC_060932.1	12508486	12510399
124906748	LOC124906748	8	NC_060932.1	12581252	12583280
124906749	LOC124906749	8	NC_060932.1	12511678	12515574
124906750	LOC124906750	8	NC_060932.1	12409457	12412672
124906751	LOC124906751	8	NC_060932.1	11800206	11803216
124906752	LOC124906752	8	NC_060932.1	11792558	11795568
124906754	LOC124906754	8			
124906756	LOC124906756	8	NC_060932.1	11731374	11734384
124906757	LOC124906757	8	NC_060932.1	12379010	12382025
124906758	LOC124906758	8	NC_060932.1	11723726	11726736
124906759	LOC124906759	8			
124906760	LOC124906760	8	NC_060932.1	11815502	11818512
124906761	LOC124906761	8	NC_060932.1	12386519	12389671
124906763	LOC124906763	8	NC_060932.1	11823150	11826160
124906764	LOC124906764	8	NC_060932.1	11754318	11757328
124906765	LOC124906765	8	NC_060932.1	12440044	12443289
124906766	LOC124906766	8	NC_060932.1	12455473	12458504
124906767	LOC124906767	8	NC_060932.1	11777267	11780277
124906777	LOC124906777	8	NC_060932.1	86401060	86402072
124906779	LOC124906779	8	NC_060932.1	86326347	86327303
124906780	LOC124906780	8	NC_060932.1	86289776	86290732
124906781	LOC124906781	8	NC_060932.1	86338537	86339493
124906782	LOC124906782	8	NC_060932.1	86350726	86351682
124906783	LOC124906783	8	NC_060932.1	86314155	86315111
124906787	LOC124906787	8	NC_060932.1	100121717	100130339
124906791	LOC124906791	8	NC_060932.1	449219	452410
124906793	LOC124906793	8	NC_060932.1	144450578	144456213
124906796	LOC124906796	8	NC_060932.1	12368820	12371018
124906799	LOC124906799	9	NC_060933.1	47777038	47778003
124906837	LOC124906837	9	NC_060933.1	41529512	41587810
124906852	LOC124906852	9	NC_060933.1	77001841	77028708
124906857	LOC124906857	9	NC_060933.1	77088397	77155827
124906869	LOC124906869	9	NC_060933.1	80131315	80169034
124906874	LOC124906874	9	NC_060933.1	80188615	80192311
124906875	LOC124906875	9	NC_060933.1	80192991	80201553
124906876	LOC124906876	9	NC_060933.1	80211365	80213046
124906892	LOC124906892	10	NC_000010.11	31602862	31606218
124906892	LOC124906892	10	NC_060934.1	31632222	31635948
124906896	LOC124906896	10	NC_060934.1	48918245	48924251
124906924	LOC124906924	10	NC_060934.1	134714467	134717487
124906931	LOC124906931	11	NC_060935.1	5962	21182
124906932	LOC124906932	11	NC_060935.1	3407	5457
124906935	LOC124906935	11	NC_060935.1	59531	60448
124906938	LOC124906938	11	NC_060935.1	564726	579259
124906943	LOC124906943	11	NC_060935.1	3228021	3250955
124906949	LOC124906949	11	NC_060935.1	19053966	19054934
124906954	LOC124906954	11	NC_060935.1	93674119	93675338
124906959	LOC124906959	11	NC_060935.1	61192603	61201963
124906971	LOC124906971	11	NC_060935.1	15170020	15171046
124906984	LOC124906984	12	NC_060936.1	80906504	80916908
124906987	LOC124906987	12	NC_060936.1	128875182	128878821
124906991	LOC124906991	12	NC_060936.1	131707046	131709383
124906992	LOC124906992	12	NC_060936.1	132598140	132610119
124907013	LOC124907013	13	NC_060937.1	5436487	5437829
124907020	LOC124907020	13	NC_060937.1	18136893	18141228
124907090	LOC124907090	13	NC_060937.1	9465784	9514154
124907096	LOC124907096	13	NC_060937.1	10447450	10448174
124907100	LOC124907100	13	NC_060937.1	13642857	13651958
124907103	LOC124907103	13	NC_060937.1	60190525	60206339
124907107	LOC124907107	13	NC_060937.1	12788220	12798390
124907112	LOC124907112	13	NC_060937.1	12801116	12801938
124907352	LOC124907352	14	NC_060938.1	6519073	6527306
124907358	LOC124907358	14	NC_060938.1	4016350	4017096
124907364	LOC124907364	14	NC_060938.1	1767747	1769237
124907387	LOC124907387	14	NC_060938.1	3519282	3539089
124907401	LOC124907401	14	NC_060938.1	9866880	9867944
124907405	LOC124907405	14	NC_060938.1	6599893	6600715
124907406	LOC124907406	14	NC_060938.1	6606495	6608467
124907420	LOC124907420	14	NC_060938.1	9984427	10027759
124907421	LOC124907421	14	NC_060938.1	7766518	7789271
124907423	LOC124907423	14	NC_060938.1	97947290	97950306
124907432	LOC124907432	14	NC_060938.1	5950330	5986363
124907501	LOC124907501	15	NT_187604.1	103093	112824
124907501	LOC124907501	15	NC_060939.1	21006553	21016288
124907502	LOC124907502	15	NW_021160017.1	4183652	4197027
124907502	LOC124907502	15	NC_060939.1	20972617	20985955
124907507	LOC124907507	15	NC_060939.1	16566441	16566873
124907508	LOC124907508	15	NC_060939.1	1025562	1026155
124907509	LOC124907509	15	NC_060939.1	30280633	30281781
124907510	LOC124907510	15	NC_060939.1	89509603	89511777
124907512	LOC124907512	15	NC_060939.1	99515863	99517211
124907513	LOC124907513	15	NC_060939.1	99517400	99520374
124907514	LOC124907514	15	NC_060939.1	99520544	99523499
124907523	LOC124907523	15	NC_060939.1	71909281	71930913
124907524	LOC124907524	15	NC_060939.1	71933565	71948482
124907525	LOC124907525	15	NC_060939.1	71954270	71957467
124907532	LOC124907532	15	NC_060939.1	32361055	32389135
124907536	LOC124907536	15	NC_060939.1	2176559	2177800
124907566	LOC124907566	15	NC_060939.1	14515600	14525603
124907776	LOC124907776	2	NC_000002.12	64654071	64655223
124907780	LOC124907780	16	NC_060940.1	56347318	56378898
124907782	LOC124907782	16	NT_187383.1	1848765	1855237
124907782	LOC124907782	16	NC_060940.1	34966171	35127138
124907789	LOC124907789	16	NC_060940.1	34713874	34745792
124907791	LOC124907791	16	NC_060940.1	34875563	34884532
124907797	LOC124907797	16	NC_060940.1	72277179	72280552
124907803	LOC124907803	16	NC_060940.1	80250923	80300325
124907806	LOC124907806	16	NC_060940.1	80338258	80356606
124907807	LOC124907807	16	NC_060940.1	80421482	80438591
124907808	LOC124907808	16	NC_060940.1	80308277	80324260
124907813	LOC124907813	16	NC_060940.1	89996933	90016955
124907837	LOC124907837	16	NC_060940.1	30585778	30590832
124907839	LOC124907839	16	NC_060940.1	29571417	29572995
124907841	LOC124907841	16	NC_060940.1	30579457	30580215
124907846	LOC124907846	16	NC_060940.1	32707535	32726453
124907854	LOC124907854	2	NC_000002.12	87339944	87348822
124907867	LOC124907867	2	NC_000002.12	111222595	111248207
124907874	LOC124907874	2	NC_000002.12	113600820	113611232
124907900	LOC124907900	2	NC_000002.12	158457131	158458134
124907920	LOC124907920	2	NC_000002.12	186521081	186521599
124907928	LOC124907928	17	NC_060941.1	16723521	16741688
124907929	LOC124907929	17	NC_060941.1	16767535	16768302
124907947	LOC124907947	17	NC_060941.1	83533056	83535334
124907996	LOC124907996	2	NC_000002.12	230690065	230713326
124907996	LOC124907996	2	NC_060926.1	231178233	231196412
124908007	LOC124908007	18	NC_060942.1	54717534	54741185
124908013	LOC124908013	18	NC_060942.1	93009	97136
124908015	LOC124908015	18	NC_060942.1	147055	151182
124908038	LOC124908038	18	NC_060942.1	79956034	79963525
124908041	LOC124908041	18	NC_060942.1	38987	41417
124908044	LOC124908044	2	NC_000002.12	96868374	96871123
124908045	LOC124908045	2	NC_000002.12	104863241	104867201
124908045	LOC124908045	2	NC_060926.1	105324425	105328385
124908046	LOC124908046	2	NC_000002.12	113540029	113542508
124908046	LOC124908046	2	NC_060926.1	113964616	113967096
